details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/kgn-center-kurla-byculla-mumbai-215140,Kgn Center,Chinese,--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/daawat-inn-halal-byculla-mumbai-60729,Daawat Inn - Halal,"Indian, Chinese",4.3•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/trippy-bites-dr-babasaheb-ambedkar-road-byculla-mumbai-339566,TRIPPY BITES,"Snacks, Pizzas",--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/baskin-robbins-mascarenhas-road-byculla-mumbai-24317,Baskin Robbins,"Desserts, Ice Cream",4.5•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/food-station-byculla-mumbai-306762,FOOD  STATION,Fast Food,--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/rampunjab-byculla-mumbai-23912,Rampunjab,"North Indian, Chinese, Seafood",--•-- MINS•₹700 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/love-eat-byculla-mumbai-241886,love eat,Indian,--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/gupta-kulfi-and-ice-cream-byculla-mumbai-209393,Gupta Kulfi & Ice Cream,Ice Cream,4.7•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/sultan-byculla-mumbai-377469,Sultan,"Kebabs, Tandoor, Beverages",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/juice-eat-up-byculla-mumbai-104850,Juice Eat Up,"Beverages, Desserts",3.1•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/anna-leela-udipi-refreshment-byculla-mumbai-209396,Anna Leela Udipi Refreshment,"North Indian, South Indian",4.0•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/breads-villa-byculla-mumbai-32052,Bread's villa,Bakery,--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/grab-n-go-fast-food-lovelane-hathibaug-byculla-mumbai-224885,Grab N Go Fast Food,"Fast Food, Snacks, Pizzas, Pastas, Chinese",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/occasions-dry-fruit-co-byculla-mumbai-259177,OCCASIONS DRY FRUIT CO,Sweets,4.6•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/nic-natural-ice-creams-jacob-circle-byculla-mumbai-316579,NIC Natural Ice Creams,"Ice Cream, Desserts",4.4•-- MINS•₹120 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/gourmet-ice-cream-cakes-by-baskin-robbins-st-agnes-byculla-mumbai-375606,Gourmet Ice Cream Cakes by Baskin Robbins,"Desserts, Ice Cream",--•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/its-v-cafe-byculla-mumbai-334411,Its V cafe,"Fast Food, Cafe",--•-- MINS•₹600 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/indian-desserts-light-house-buliding-byculla-mumbai-30794,Indian Desserts,Desserts,--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/forge-byculla-mumbai-359148,FORGE,"Indian, Italian, Pastas, Fast Food",--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/freaky-bites-byculla-mumbai-337498,FREAKY BITES,"Italian, Pizzas, Fast Food",--•-- MINS•₹450 FOR TWO,BYCULLA
