details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/moderns-kitchen-dombivali-east-dombivli-mumbai-40128,Modern's Kitchen,"North Indian, Chinese",4.0•-- MINS•₹750 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/yash-exotica-dombivli-mumbai-134219,Yash Exotica,"Chinese, Tandoor, Fast Food",4.2•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/shree-dhanalaxmi-snacks-center-phadke-road-since-1997-dombivli-mumbai-121061,Shree Dhanalaxmi Snacks Center(Phadke Road since 1997),South Indian,4.1•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/fusion-pav-bhaji-dombivli-mumbai-382385,Fusion Pav Bhaji,"Snacks, Maharashtrian, Desserts, Beverages",--•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/radhakrishna-snacks-corner-dombivli-mumbai-383475,Radhakrishna Snacks Corner,"South Indian, Snacks, Beverages",--•-- MINS•₹100 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-london-shakes-east-dombivali-east-dombivli-mumbai-56595,The London Shakes (East),"Beverages, Desserts, Chinese, Italian-American, Pizzas, Snacks, Fast Food",3.7•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/konkan-prestige-dombivli-mumbai-367422,Konkan Prestige,"Indian, Kebabs, Chinese",--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-santosh-palace-dombivli-mumbai-309910,HOTEL  SANTOSH  PALACE,"Chinese, Indian, Fast Food",--•-- MINS•₹500 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/refresh-katta-dombivli-mumbai-134221,Refresh Katta,"Fast Food, Beverages, Snacks",4.0•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/frussion-dombivli-mumbai-377241,FRUSSION,"Beverages, Ice Cream",--•-- MINS•₹120 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/oye-hoye-paratha-dombivli-mumbai-362659,OYE HOYE PARATHA,North Indian,--•-- MINS•₹200 FOR TWO,DOMBIVLI
