details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/star-frankie-vasai-mumbai-169429,Star Frankie,"Street Food, Fast Food",--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/snack-smack-vasai-mumbai-79349,Snack Smack,"Pizzas, Fast Food",3.0•-- MINS•₹300 FOR TWO,VASAI
https://www.swiggy.com/restaurants/chakli-bakli-ki-thali-vasai-mumbai-383584,CHAKLI BAKLI KI THALI,Indian,--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/temptation-bakery-and-patisseries-vasai-mumbai-139484,Temptation Bakery & Patisseries,Bakery,--•-- MINS•₹450 FOR TWO,VASAI
https://www.swiggy.com/restaurants/alif-arabian-shawarma-vasai-mumbai-343485,ALIF ARABIAN SHAWARMA,Indian,--•-- MINS•₹280 FOR TWO,VASAI
https://www.swiggy.com/restaurants/deluxe-bakers-cakes-and-snacks-shop-vasai-mumbai-317075,Deluxe Bakers Cakes & Snacks Shop,Bakery,4.3•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/fork-n-spoon-vasai-mumbai-117976,Fork N Spoon,"North Indian, Chinese",--•-- MINS•₹800 FOR TWO,VASAI
https://www.swiggy.com/restaurants/apsara-ice-creams-samta-nagar-vasai-mumbai-318844,Apsara Ice Creams,"Ice Cream, Desserts",4.4•-- MINS•₹150 FOR TWO,VASAI
https://www.swiggy.com/restaurants/turning-point-vasai-mumbai-183243,Turning Point,"Indian, Chinese, Continental, Fast Food",--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/andys-restaurant-vasai-mumbai-359703,Andy's Restaurant,"Italian, Pizzas, Snacks",--•-- MINS•₹150 FOR TWO,VASAI
https://www.swiggy.com/restaurants/ambika-vasai-mumbai-379440,Ambika,"Indian, Chinese, Tandoor",--•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/star-frankie-vasai-mumbai-234113,Star Frankie,Indian,4.0•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/chilly-milly-restaurant-west-vasai-mumbai-371161,CHILLY MILLY RESTAURANT,"Indian, Pizzas, Chinese, Fast Food, Biryani",--•-- MINS•₹250 FOR TWO,VASAI
https://www.swiggy.com/restaurants/delhi-and-moradabad-biryani-centre-vasai-mumbai-374655,Delhi and Moradabad Biryani Centre,"Biryani, Beverages",--•-- MINS•₹200 FOR TWO,VASAI
https://www.swiggy.com/restaurants/gold-coin-restaurant-vasai-mumbai-47769,Gold Coin Restaurant,"North Indian, Chinese",4.5•-- MINS•₹1000 FOR TWO,VASAI
https://www.swiggy.com/restaurants/bombay-sultaani-biryani-house-vasai-mumbai-352883,Bombay Sultaani Biryani House,"Biryani, Indian, Fast Food, Beverages, Desserts",3.4•-- MINS•₹350 FOR TWO,VASAI
https://www.swiggy.com/restaurants/revitilizing-life-vasai-mumbai-379547,Revitilizing Life,"Healthy Food, Snacks, Beverages",--•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/food-inn-vasai-mumbai-79362,Food Inn,Fast Food,--•-- MINS•₹550 FOR TWO,VASAI
https://www.swiggy.com/restaurants/i-love-cakes-vasai-mumbai-381192,I Love Cakes,Bakery,--•-- MINS•₹350 FOR TWO,VASAI
https://www.swiggy.com/restaurants/kokum-vasai-mumbai-189477,Kokum,"Konkan, Malwani, Mangalorean, North Indian",4.1•-- MINS•₹400 FOR TWO,VASAI
https://www.swiggy.com/restaurants/hariom-sandvich-center-din-syal-nagar-vasai-mumbai-128612,hariom sandvich center,"Snacks, Pizzas, Italian-American, Indian",4.0•-- MINS•₹180 FOR TWO,VASAI
https://www.swiggy.com/restaurants/take-away-food-express-bhabola-vasai-mumbai-55978,Take Away Food Express,"North Indian, Tandoor, Biryani",4.1•-- MINS•₹500 FOR TWO,VASAI
https://www.swiggy.com/restaurants/the-small-towns-diner-vasai-mumbai-271897,THE SMALL TOWN'S DINER,Fast Food,--•-- MINS•₹450 FOR TWO,VASAI
