details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/fimza-ice-cream-works-jog-gor-west-mumbai-364133,Fimza Ice Cream Works,Ice Cream,--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/urban-pizza-jog-gor-west-mumbai-348968,Urban Pizza,"Continental, Italian, Pizzas, Fast Food",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/wtc-pasta-goregaon-ganga-sagar-chs-sv-road-jog-gor-west-mumbai-49991,WTC Pasta - Goregaon,"Fast Food, Pizzas, Pastas",--•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/180-degrees-radisson-goregaon-mumbai-s-v-road-jog-gor-west-mumbai-345699,"180 Degrees Radisson, Goregaon Mumbai","Desserts, Snacks, Beverages",--•-- MINS•₹1200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/foodie-nation-com-s-v-road-goregaon-jog-gor-west-mumbai-237264,Foodie Nation.com,Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/paratha-saratha-extra-stuffed-jog-gor-west-mumbai-262100,Paratha Saratha - Extra Stuffed,North Indian,--•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/miyu-desserts-prarthana-society-goregaon-west-jog-gor-west-mumbai-63795,Miyu Desserts,Desserts,--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/surprise-goregaon-west-jog-gor-west-mumbai-131735,Surprise,"North Indian, Chinese, Mughlai",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/panch-phoron-the-bengali-tadka-jog-gor-west-mumbai-352168,Panch Phoron - The Bengali Tadka,"Bengali, Fast Food",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/arabian-shawarma-and-grill-jog-gor-west-mumbai-258782,Arabian Shawarma and Grill,Indian,--•-- MINS•₹199 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/urban-kitchen-jog-gor-west-mumbai-224626,Urban Kitchen,Indian,--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/7th-heaven-jog-gor-west-mumbai-266946,7th  HEAVEN,"Bakery, Desserts",3.6•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/raga-restaurant-goregaon-west-jog-gor-west-mumbai-40933,Raga Restaurant,Indian,4.6•-- MINS•₹700 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/fire-wings-jog-gor-west-mumbai-353019,Fire Wings,"Indian, Mexican, Snacks",4.0•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/havmor-havfunn-m-g-road-jog-gor-west-mumbai-28021,Havmor Havfunn,"Ice Cream, Ice Cream Cakes, Desserts",4.4•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/mina-mughal-darbar-jogeshwari-jog-gor-west-mumbai-55018,Mina Mughal Darbar,"Indian, Chinese, Mughlai",--•-- MINS•₹800 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/foodstagram-jog-gor-west-mumbai-361793,FOODSTAGRAM,Snacks,--•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/new-cafe-sadar-goregaon-west-jog-gor-west-mumbai-88833,New Cafe Sadar,"Indian, Chinese",--•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/bowls-of-buddha-jog-gor-west-mumbai-268330,BOWLS OF BUDDHA,"Indian, Combo, Snacks",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/healthy-bites-jog-gor-west-mumbai-368866,HEALTHY BITES,"Snacks, Tandoor, North Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/anna-dosa-point-jog-gor-west-mumbai-341760,ANNA DOSA POINT,South Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/tasty-adda-andheri-west-jog-gor-west-mumbai-361679,Tasty Adda,Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/kebabia-andheri-west-jog-gor-west-mumbai-213760,Kebabia,"Mughlai, Biryani, Kebabs, Tandoor",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/quick-lee-andheri-west-jog-gor-west-mumbai-216113,Quick Lee,"Chinese, Thai, Seafood, Kebabs, Biryani",3.8•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/clove-kitchen-jog-gor-west-mumbai-344354,Clove Kitchen,"Italian, Fast Food",--•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/baskin-robbins-goregaon-west-jog-gor-west-mumbai-6971,Baskin Robbins,Desserts,4.5•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/ghar-ki-baat-andheri-west-jog-gor-west-mumbai-216111,Ghar Ki Baat,"Punjabi, Mughlai, North Indian, Home Food",3.8•-- MINS•₹299 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/pranzo-authentic-continental-cuisine-jog-gor-west-mumbai-331159,PRANZO (AUTHENTIC CONTINENTAL CUISINE),Continental,--•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/the-gateway-chinese-corner-goregaon-link-road-jog-gor-west-mumbai-353144,THE GATEWAY CHINESE CORNER,"Chinese, Fast Food",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/focaccia-fellas-jog-gor-west-mumbai-331155,FOCACCIA FELLAS,"Fast Food, Snacks",--•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/bitekraft-jog-gor-west-mumbai-376827,BITEKRAFT,"Pizzas, Indian, Chinese",--•-- MINS•₹399 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/new-skyway-restaurant-s-v-road-jogeshwari-jog-gor-west-mumbai-22259,New Skyway Restaurant,"North Indian, Chinese, Biryani, Afghani",4.1•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/subway-jog-gor-west-mumbai-248948,Subway,"Fast Food, Salads, Snacks, Desserts, Beverages",4.3•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/new-roomaniya-goregoan-west-jog-gor-west-mumbai-369050,New roomaniya,"North Indian, Indian, Tandoor, Chinese",--•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/shawarma-king-opp-jumbo-king-near-saraf-college-sv-road-jog-gor-west-mumbai-188041,SHAWARMA KING,"Lebanese, Fast Food, Italian, Pizzas, Snacks, Beverages",--•-- MINS•₹250 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/ammi-ki-rasoi-jog-gor-west-mumbai-308384,AMMI KI RASOI,"North Indian, Chinese",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/pepper-crunch-off-mg-road-goregaon-west-jog-gor-west-mumbai-31653,Pepper Crunch,"Chinese, Healthy Food",--•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/truffle-shakes-jog-gor-west-mumbai-232837,Truffle Shakes,Beverages,--•-- MINS•₹100 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/saha-snacks-jog-gor-west-mumbai-379662,Saha Snacks,"Snacks, Indian",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/love-from-the-oven-jog-gor-west-mumbai-331160,LOVE FROM THE OVEN,Pizzas,--•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/jimmy-gianos-andheri-west-jog-gor-west-mumbai-213758,Jimmy Gianos,"Italian-American, Continental, Pastas",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/dhuri-snacks-and-fastfood-jog-gor-west-mumbai-254708,DHURI SNACKS AND FASTFOOD,"Indian, Gujarati, Maharashtrian, Fast Food, South Indian, Chinese, Malwani, Konk...",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/dastarkhwan-jog-gor-west-mumbai-306409,DastarKhwan,Indian,--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/gaon-gajali-restaurant-jog-gor-west-mumbai-302963,Gaon Gajali Restaurant,Indian,--•-- MINS•₹750 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/masala-kitchen-near-topiwala-theatre-jog-gor-west-mumbai-28921,Masala Kitchen,"Mughlai, North Indian, Chinese, Seafood",--•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/pizzaah-district-malad-kan-west-jog-gor-west-mumbai-43869,PizzAah! District,Pizzas,--•-- MINS•₹500 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/lalit-fine-dine-near-topiwala-talkies-jog-gor-west-mumbai-28920,Lalit Fine Dine,"North Indian, Chinese, Seafood",4.2•-- MINS•₹900 FOR TWO,JOG_GOR_WEST
