details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/apsara-ice-creams-film-city-road-jog-gor-east-mumbai-24460,Apsara Ice Creams,"Ice Cream, Desserts",4.3•-- MINS•₹150 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/shawarma-junction-jog-gor-east-mumbai-353140,SHAWARMA JUNCTION,Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/la-fiesta-jog-gor-east-mumbai-383441,LA FIESTA,"Desserts, Snacks",--•-- MINS•₹600 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/starbucks-coffee-oberoi-mall-jog-gor-east-mumbai-88159,Starbucks Coffee,Beverages,4.5•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/lavista-cake-shop-jogeshwari-east-jog-gor-east-mumbai-139585,Lavista cake shop,Bakery,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/le-gateau-jog-gor-east-mumbai-346412,LE GATEAU,"Bakery, Snacks",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/swad-fine-dine-jog-gor-east-mumbai-368628,SWAD FINE DINE,Chinese,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/chef-steps-kitchen-jog-gor-east-mumbai-218637,Chef Steps Kitchen,Fast Food,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-good-bowl-gokul-dham-jog-gor-east-mumbai-155397,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.2•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/chinese-point-near-ram-mandir-fly-over-jog-gor-east-mumbai-350678,CHINESE POINT,"Chinese, Fast Food, Beverages",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/samadhaan-family-restaurant-jog-gor-east-mumbai-346891,Samadhaan family restaurant,"Chinese, North Indian",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/ovenstory-pizza-co-operative-housing-society-ltd-jog-gor-east-mumbai-25400,Ovenstory Pizza,"Pizzas, Italian",3.8•-- MINS•₹600 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/flavours-21-jog-gor-east-mumbai-240309,Flavours 21,"Chinese, Mughlai, Bengali, Biryani, North Indian, Thai, Continental, Kebabs",--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/mumbai-chaat-mahim-dadar-jog-gor-east-mumbai-299140,MUMBAI CHAAT,Indian,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/chinese-chef-goregaon-east-jog-gor-east-mumbai-350674,CHINESE CHEF,"Chinese, Fast Food, Beverages",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/raju-chinese-corner-jog-gor-east-mumbai-350797,Raju Chinese Corner,Chinese,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-malvan-co-jog-gor-east-mumbai-318738,THE MALVAN CO,"Indian, Malwani, Seafood",4.5•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-home-spice-jog-gor-east-mumbai-317527,The home spice,"North Indian, Indian",--•-- MINS•₹650 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/cake-factory-jog-gor-east-mumbai-254266,CAKE FACTORY,Bakery,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/albaikcom-jog-gor-east-mumbai-353272,ALBAIKCOM,"Indian, Pizzas",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/slay-coffee-gokul-dham-jog-gor-east-mumbai-258984,SLAY Coffee,"Beverages, Cafe, Desserts",4.3•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/break-fast-choice-jog-gor-east-mumbai-329522,break fast choice,Snacks,--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/gvc-jog-gor-east-mumbai-347978,GVC,"European, Indian",--•-- MINS•₹500 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/shree-foods-opp-oberoi-mall-jog-gor-east-mumbai-134341,Shree Foods,North Indian,--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
